business_id,county_id,business_name,business_type,employees,revenue_band,established_year
23451,14,Biz_2DH92D1,Hospitality,7,10000-50000,1990
23452,36,Biz_C3VNY5V,Services,7,<10000,2015
23453,11,Biz_RZ8AIFA,Services,6,50001-200000,2008
23454,30,Biz_U9YVPWX,Manufacturing,9,10000-50000,2016
23455,31,Biz_VW21IPB,Hospitality,5,10000-50000,2010
23456,29,Biz_YY561Q2,Manufacturing,5,<10000,1983
23457,12,Biz_XE5HFJ9,Retail,13,<10000,2001
23458,1,Biz_A0FKZZO,Transport,9,10000-50000,2007
23459,28,Biz_9JFCJ23,Services,7,10000-50000,1986
23460,30,Biz_T5D5U2R,Agriculture,6,10000-50000,2001
23461,17,Biz_KJ5GEV1,Agriculture,6,10000-50000,1986
23462,8,Biz_1KBMU9W,Agriculture,7,<10000,1994
23463,30,Biz_WVQAQJ7,Manufacturing,8,10000-50000,2022
23464,19,Biz_5C596IX,Transport,8,10000-50000,1982
23465,12,Biz_U6X5MVR,Retail,12,10000-50000,2022
23466,30,Biz_R6SLGB3,Manufacturing,4,50001-200000,2007
23467,15,Biz_QLW4W8S,Hospitality,9,<10000,2005
23468,28,Biz_T8VV5DP,Transport,6,<10000,2002
23469,5,Biz_DHTQV5J,Other,5,10000-50000,1984
23470,29,Biz_RMXSQKX,Hospitality,11,10000-50000,2001
23471,11,Biz_E3FUKPZ,Other,8,10000-50000,1981
23472,3,Biz_UPPWU8K,Hospitality,8,50001-200000,2014
23473,37,Biz_YZBD004,Transport,4,<10000,2006
23474,30,Biz_FV6OEI8,Hospitality,7,<10000,2009
23475,33,Biz_KFKE6RN,Other,11,50001-200000,2002
23476,13,Biz_6JWS119,Transport,9,50001-200000,1993
23477,12,Biz_4GADEDS,Hospitality,15,<10000,1999
23478,13,Biz_YTLQ8NE,Other,12,<10000,2019
23479,44,Biz_CKWMTCB,Agriculture,9,<10000,1992
23480,11,Biz_0WQEYJT,Transport,4,200001-1M,2002
23481,23,Biz_BBXXCE1,Transport,11,10000-50000,1990
23482,43,Biz_SZFH914,Retail,2,<10000,2001
23483,11,Biz_GLVPMFC,Hospitality,11,10000-50000,2022
23484,30,Biz_0BAW7ZL,Hospitality,9,<10000,2014
23485,31,Biz_VRI5N5F,Retail,9,10000-50000,2013
23486,14,Biz_IPG1NWW,Hospitality,10,<10000,1988
23487,38,Biz_T2E3Z1L,Services,5,<10000,2016
23488,31,Biz_FZV9LDO,Retail,6,<10000,2009
23489,43,Biz_JDG033S,Agriculture,8,10000-50000,1998
23490,31,Biz_G87MJDI,Hospitality,6,<10000,2001
23491,24,Biz_K2FC6CA,Transport,9,10000-50000,2014
23492,31,Biz_4FBWMJK,Retail,7,200001-1M,2011
23493,29,Biz_EED0FDQ,Retail,7,50001-200000,2019
23494,5,Biz_3U4GINS,Other,8,10000-50000,1997
23495,31,Biz_DU1MGS7,Retail,6,50001-200000,1994
23496,36,Biz_KVSFEZ4,Transport,7,<10000,2002
23497,11,Biz_U6CMEDL,Other,8,10000-50000,1989
23498,14,Biz_1K8M2TF,Agriculture,6,10000-50000,2005
23499,30,Biz_02RZCGH,Retail,2,10000-50000,1997
23500,12,Biz_DJ7KP43,Manufacturing,10,10000-50000,2014
23501,27,Biz_NF2937E,Other,7,50001-200000,2020
23502,20,Biz_4OGHAVT,Hospitality,8,10000-50000,2023
23503,26,Biz_8TS4D6B,Transport,11,<10000,2007
23504,47,Biz_2NEWDGW,Services,13,10000-50000,1996
23505,11,Biz_8UA2RFQ,Other,8,50001-200000,2001
23506,17,Biz_5LPOVHQ,Retail,10,50001-200000,1991
23507,17,Biz_5RD5DLY,Transport,6,200001-1M,1999
23508,10,Biz_PQFOEHE,Other,12,50001-200000,2015
23509,39,Biz_23TNP7E,Manufacturing,7,50001-200000,2015
23510,1,Biz_DOD0NRP,Manufacturing,6,<10000,1992
23511,26,Biz_4YYCPHY,Manufacturing,9,200001-1M,1995
23512,11,Biz_3H50F3X,Agriculture,4,10000-50000,1986
23513,47,Biz_9HUXVI2,Transport,6,200001-1M,2018
23514,26,Biz_94H8OAX,Services,11,<10000,1986
23515,43,Biz_6BCZU3J,Services,4,<10000,2015
23516,13,Biz_1L4MEL3,Agriculture,7,<10000,2011
23517,25,Biz_TN5RSPA,Other,8,<10000,1988
23518,45,Biz_827YWYT,Agriculture,7,50001-200000,1986
23519,31,Biz_ER2LJP1,Transport,6,10000-50000,1986
23520,27,Biz_BI59CQV,Agriculture,7,50001-200000,1997
23521,31,Biz_UIQZ297,Transport,7,50001-200000,1984
23522,42,Biz_IG0OM22,Transport,4,50001-200000,2017
23523,30,Biz_A1PCSNO,Agriculture,12,50001-200000,2005
23524,31,Biz_RLRY0VG,Agriculture,6,<10000,1995
23525,16,Biz_MCUOH1V,Other,5,50001-200000,2014
23526,23,Biz_XKQT1C6,Retail,11,50001-200000,2018
23527,31,Biz_B5HQW1T,Other,9,<10000,2004
23528,8,Biz_SQWJM65,Transport,13,10000-50000,1980
23529,27,Biz_A3FBQAP,Manufacturing,5,10000-50000,1996
23530,47,Biz_S2IYG6W,Other,3,50001-200000,2019
23531,39,Biz_PKHMOBT,Services,4,10000-50000,2016
23532,8,Biz_3TWT2MA,Services,5,<10000,2004
23533,24,Biz_UAIB719,Transport,7,<10000,1987
23534,31,Biz_ZV4IA4W,Services,9,10000-50000,2009
23535,11,Biz_MCJAN5Y,Services,13,<10000,2002
23536,1,Biz_SI68ROW,Other,10,10000-50000,1986
23537,24,Biz_9Z4W2FM,Agriculture,7,50001-200000,2006
23538,47,Biz_7BVMEYH,Agriculture,9,200001-1M,2014
23539,18,Biz_2IYTME5,Other,13,200001-1M,2003
23540,11,Biz_3NKICLA,Retail,5,50001-200000,2014
23541,37,Biz_6ON7KTZ,Agriculture,4,<10000,1986
23542,31,Biz_C8DHPEK,Retail,12,>1M,2010
23543,16,Biz_8LAT72F,Services,6,50001-200000,2002
23544,29,Biz_MOHDSJL,Other,12,<10000,2021
23545,40,Biz_U6D7IL7,Other,8,10000-50000,2007
23546,7,Biz_A2V63BQ,Manufacturing,7,<10000,2016
23547,43,Biz_VRCWUVP,Retail,13,>1M,2014
23548,30,Biz_RPB0B3D,Manufacturing,8,10000-50000,2007
23549,27,Biz_OQQAKW5,Agriculture,13,<10000,2007
23550,20,Biz_NBCHR37,Other,7,10000-50000,2008
23551,27,Biz_R2Z0ONO,Agriculture,9,<10000,2003
23552,38,Biz_3U58OSQ,Other,8,<10000,2014
23553,17,Biz_D2IODYW,Transport,9,10000-50000,2023
23554,18,Biz_H55CPWP,Manufacturing,14,200001-1M,1998
23555,31,Biz_E5WH5FS,Agriculture,3,10000-50000,2020
23556,1,Biz_Z7WJGLH,Manufacturing,11,10000-50000,2005
23557,26,Biz_Z9BCVCC,Transport,6,50001-200000,1980
23558,32,Biz_5Z1O07W,Agriculture,7,<10000,2006
23559,13,Biz_OTCL59T,Hospitality,9,50001-200000,1997
23560,44,Biz_CW5XDB4,Services,4,<10000,1991
23561,38,Biz_O2O115V,Services,9,200001-1M,1999
23562,39,Biz_BKQNAPS,Other,8,10000-50000,1993
23563,44,Biz_4F674F1,Retail,11,50001-200000,2016
23564,18,Biz_AOFVK9W,Transport,9,<10000,2001
23565,38,Biz_GVYB61B,Transport,8,50001-200000,1997
23566,15,Biz_ORYV0ER,Hospitality,7,10000-50000,2004
23567,30,Biz_67HYE41,Agriculture,10,50001-200000,2010
23568,43,Biz_6TODBRV,Transport,9,<10000,1997
23569,44,Biz_980GHY2,Hospitality,4,<10000,2023
23570,18,Biz_DUP62UR,Hospitality,10,<10000,1998
23571,8,Biz_M2S0HOG,Other,13,10000-50000,1987
23572,31,Biz_820TU00,Services,10,<10000,2016
23573,14,Biz_OQ5E7CK,Retail,7,<10000,1998
23574,1,Biz_ZLFA749,Manufacturing,12,10000-50000,1997
23575,22,Biz_88E4NMT,Services,11,50001-200000,1989
23576,35,Biz_VAR4E1Y,Hospitality,7,200001-1M,2013
23577,18,Biz_G2SPYJE,Other,6,10000-50000,1987
23578,38,Biz_6QB6JLR,Manufacturing,12,10000-50000,1993
23579,43,Biz_VXO0MDV,Hospitality,8,<10000,1992
23580,40,Biz_GYW3BHJ,Services,10,50001-200000,2019
23581,33,Biz_219I6Q6,Services,13,10000-50000,1980
23582,31,Biz_ERM6GSP,Other,8,10000-50000,2003
23583,2,Biz_APR96OS,Transport,4,<10000,1987
23584,47,Biz_ZUF9KEF,Agriculture,3,50001-200000,2000
23585,26,Biz_SORW6HO,Manufacturing,7,50001-200000,2004
23586,16,Biz_L0W8IVX,Other,8,10000-50000,2000
23587,18,Biz_HJNJ5SM,Manufacturing,11,<10000,1982
23588,13,Biz_OOE1YKR,Transport,10,10000-50000,2017
23589,29,Biz_YJBZ08X,Other,7,10000-50000,2004
23590,17,Biz_CE7Y9NE,Transport,13,<10000,2016
23591,22,Biz_OUQUMMI,Retail,7,10000-50000,2018
23592,12,Biz_29D1VLN,Retail,5,>1M,2001
23593,7,Biz_348R3L6,Manufacturing,4,<10000,2015
23594,40,Biz_VH0R9DH,Transport,11,10000-50000,2010
23595,25,Biz_GRMKVG8,Other,13,50001-200000,2013
23596,26,Biz_2P7HKH8,Hospitality,12,10000-50000,2019
23597,28,Biz_AI9Q85Y,Other,10,<10000,1986
23598,13,Biz_F6WNE0P,Services,5,10000-50000,2023
23599,17,Biz_MFMC5QX,Transport,5,<10000,2011
23600,12,Biz_S27MHLO,Other,8,>1M,2012
23601,44,Biz_M4YPP0J,Hospitality,7,200001-1M,1991
23602,42,Biz_S1OQBHN,Hospitality,4,10000-50000,2000
23603,28,Biz_7NPJSFF,Agriculture,8,200001-1M,1983
23604,38,Biz_UZNSGYX,Transport,7,50001-200000,2021
23605,30,Biz_HZWQLO6,Services,5,50001-200000,1987
23606,24,Biz_QPQYHBF,Agriculture,5,50001-200000,2009
23607,15,Biz_M8EDG9Q,Hospitality,8,<10000,2023
23608,6,Biz_IMUIXZ7,Manufacturing,12,<10000,1998
23609,30,Biz_20H0848,Services,12,200001-1M,1989
23610,38,Biz_T1BZEYG,Retail,4,200001-1M,2016
23611,30,Biz_5HZZYQH,Hospitality,8,10000-50000,1980
23612,8,Biz_9VHZSDF,Other,13,<10000,2007
23613,26,Biz_H3C6JPK,Manufacturing,5,10000-50000,2023
23614,16,Biz_ZVOYQCI,Retail,8,10000-50000,2015
23615,22,Biz_6N6HNI9,Services,10,10000-50000,1998
23616,16,Biz_FPSLY05,Agriculture,11,<10000,2012
23617,18,Biz_NPR5JGK,Hospitality,9,200001-1M,1993
23618,31,Biz_O03AM2N,Transport,9,10000-50000,1997
23619,15,Biz_WMWLYCR,Agriculture,8,10000-50000,1980
23620,16,Biz_YL2JJX1,Hospitality,8,<10000,2021
23621,17,Biz_DWN40RM,Other,8,10000-50000,1987
23622,33,Biz_K3H9ZP5,Hospitality,9,200001-1M,2016
23623,23,Biz_0A3ULHE,Hospitality,7,<10000,2007
23624,17,Biz_I8H4ZI1,Hospitality,2,<10000,2021
23625,28,Biz_I8Q1XRM,Hospitality,2,50001-200000,2013
23626,5,Biz_JOZ9K4U,Agriculture,7,<10000,2011
23627,19,Biz_AG60PY5,Manufacturing,9,200001-1M,1987
23628,40,Biz_GYFW3Q2,Transport,12,10000-50000,2012
23629,17,Biz_5YR9YQB,Services,10,<10000,1982
23630,36,Biz_QU6G9Q7,Other,10,<10000,1993
23631,6,Biz_39LYERT,Hospitality,12,<10000,2001
23632,38,Biz_KJ28HGC,Services,12,<10000,2003
23633,26,Biz_331RCHW,Retail,6,<10000,1996
23634,3,Biz_3LYBUQ8,Hospitality,9,10000-50000,1988
23635,7,Biz_APGX9KJ,Transport,15,<10000,1992
23636,18,Biz_OZOL944,Retail,13,<10000,1980
23637,47,Biz_2OLCSY0,Retail,9,50001-200000,2022
23638,45,Biz_H9AC21S,Services,13,10000-50000,2000
23639,21,Biz_ULL6WB3,Other,8,200001-1M,2023
23640,32,Biz_SNPCOVN,Hospitality,10,10000-50000,2019
23641,9,Biz_NLZQIWU,Agriculture,8,<10000,1993
23642,20,Biz_OLBSW9J,Transport,6,10000-50000,1985
23643,20,Biz_2CVBUV9,Manufacturing,7,<10000,2014
23644,16,Biz_R9YMM8F,Retail,6,10000-50000,1984
23645,19,Biz_878CBU4,Other,9,200001-1M,2005
23646,10,Biz_K09GK8P,Other,11,50001-200000,1993
23647,39,Biz_9H3H694,Retail,6,<10000,2022
23648,10,Biz_8QSDXM5,Agriculture,8,10000-50000,1997
23649,5,Biz_UXRHTQS,Transport,3,50001-200000,1992
23650,47,Biz_RT0I848,Manufacturing,12,<10000,2007
23651,9,Biz_3673IAN,Other,7,<10000,1997
23652,27,Biz_YX58NG1,Manufacturing,10,<10000,2023
23653,13,Biz_TGUBAZ2,Hospitality,7,<10000,2002
23654,39,Biz_54XCCU7,Other,2,10000-50000,1997
23655,4,Biz_FN98360,Hospitality,5,10000-50000,2015
23656,1,Biz_W4SHV56,Retail,12,200001-1M,2020
23657,24,Biz_4P1C38P,Manufacturing,9,10000-50000,1993
23658,10,Biz_B2VQ6QX,Hospitality,8,50001-200000,1985
23659,40,Biz_63KPFQ8,Other,12,<10000,2015
23660,3,Biz_62CA5VN,Agriculture,8,10000-50000,2014
23661,11,Biz_XQALKWP,Manufacturing,8,10000-50000,2012
23662,8,Biz_60R224J,Manufacturing,4,50001-200000,1981
23663,17,Biz_CTW5UOR,Hospitality,7,10000-50000,2007
23664,9,Biz_9JZVDI3,Other,7,<10000,2021
23665,13,Biz_QK4JK7F,Services,4,10000-50000,2024
23666,12,Biz_FACZKJF,Retail,4,10000-50000,2004
23667,27,Biz_R1YRY1N,Manufacturing,9,50001-200000,2010
23668,15,Biz_3J95OQ7,Hospitality,7,10000-50000,2024
23669,29,Biz_XEZ5JIV,Other,8,10000-50000,2021
23670,14,Biz_7GNRVKW,Retail,6,10000-50000,1984
23671,18,Biz_AE04ABG,Agriculture,8,<10000,1987
23672,3,Biz_30A8TT6,Retail,8,50001-200000,2006
23673,22,Biz_RI3Z87L,Transport,11,10000-50000,1982
23674,4,Biz_XFA12JY,Retail,10,200001-1M,2019
23675,13,Biz_Y2G2BNE,Retail,11,10000-50000,1983
23676,25,Biz_79VE7M7,Transport,5,<10000,2019
23677,26,Biz_9L8394E,Transport,6,50001-200000,2009
23678,38,Biz_UT3UI2K,Hospitality,7,10000-50000,2016
23679,2,Biz_RAH9K5L,Manufacturing,11,<10000,1985
23680,26,Biz_N3SS055,Other,13,200001-1M,2000
23681,46,Biz_NGSZJAM,Services,5,50001-200000,2010
23682,37,Biz_Z41POU8,Hospitality,13,<10000,2003
23683,11,Biz_4G9OJXS,Retail,7,50001-200000,2014
23684,43,Biz_ST39M9D,Transport,10,200001-1M,1992
23685,1,Biz_BBC2FIS,Retail,7,<10000,2010
23686,8,Biz_C4D3TD0,Agriculture,5,10000-50000,1991
23687,1,Biz_9OVXYX5,Agriculture,6,10000-50000,2023
23688,10,Biz_C5ILC0O,Manufacturing,3,50001-200000,1990
23689,30,Biz_YECNH2Q,Hospitality,13,10000-50000,2022
23690,1,Biz_58RTFM3,Retail,8,<10000,2016
23691,12,Biz_NOR2Z2Y,Services,10,10000-50000,1987
23692,8,Biz_E9KSSRL,Services,7,10000-50000,1996
23693,31,Biz_VNME3XX,Hospitality,7,<10000,2004
23694,5,Biz_6SNXMNK,Hospitality,13,10000-50000,2022
23695,21,Biz_XLHGTWY,Retail,11,<10000,2013
23696,36,Biz_0ZZT6R0,Services,7,50001-200000,1980
23697,46,Biz_IE0YBXC,Manufacturing,7,<10000,1981
23698,22,Biz_G20BXEI,Retail,10,50001-200000,2006
23699,17,Biz_KFI9Y7P,Services,9,10000-50000,1981
23700,27,Biz_GO7DXZ6,Transport,16,<10000,1991
23701,11,Biz_Y70RNDE,Manufacturing,11,50001-200000,1981
23702,30,Biz_JIH1C0A,Other,11,10000-50000,2020
23703,24,Biz_PBIVSZW,Retail,8,<10000,2022
23704,14,Biz_CGRS6A6,Other,8,<10000,1997
23705,12,Biz_NSBGT8Y,Services,11,10000-50000,2011
23706,47,Biz_JA6DS7A,Manufacturing,9,<10000,2006
23707,12,Biz_QSKZ5GA,Transport,3,10000-50000,1993
23708,3,Biz_KVHAMC7,Manufacturing,3,10000-50000,2015
23709,36,Biz_NCU3UF1,Retail,8,50001-200000,1981
23710,1,Biz_CH1WUK8,Transport,11,200001-1M,2002
23711,43,Biz_HM4RAAS,Agriculture,3,10000-50000,1983
23712,16,Biz_YQN6I0F,Retail,9,<10000,1992
23713,30,Biz_EL293RA,Retail,7,10000-50000,1985
23714,11,Biz_ZR5JJII,Services,9,<10000,2009
23715,16,Biz_UUP9TAQ,Retail,9,10000-50000,1989
23716,9,Biz_X4K9W7X,Transport,10,<10000,1985
23717,5,Biz_J5EC5Y7,Other,7,10000-50000,1997
23718,28,Biz_OYV6Q7O,Retail,10,10000-50000,2015
23719,13,Biz_R3QTBJZ,Hospitality,5,<10000,2015
23720,15,Biz_4H8YXDP,Agriculture,5,<10000,1983
23721,2,Biz_Y0ZQCP8,Retail,12,10000-50000,1985
23722,18,Biz_BVB4F6S,Hospitality,5,10000-50000,1998
23723,3,Biz_4V134L8,Manufacturing,9,>1M,1988
23724,11,Biz_NGP2M6G,Other,9,50001-200000,1988
23725,30,Biz_R89GIYA,Other,5,50001-200000,2016
23726,10,Biz_SH02D0U,Transport,10,<10000,2023
23727,17,Biz_UXBRI63,Agriculture,9,10000-50000,1998
23728,25,Biz_5CCXGSZ,Retail,5,<10000,1999
23729,11,Biz_W3F0TJ1,Transport,10,<10000,2006
23730,41,Biz_CDBRTPC,Retail,12,<10000,2001
23731,31,Biz_IUBD5E2,Retail,7,10000-50000,2008
23732,40,Biz_4HUM2X5,Services,14,<10000,2008
23733,6,Biz_DPQY56O,Hospitality,6,50001-200000,1989
23734,13,Biz_MAJALW9,Transport,13,10000-50000,1991
23735,23,Biz_HNOZ8OW,Manufacturing,8,10000-50000,1981
23736,3,Biz_BLNALWM,Agriculture,3,10000-50000,1994
23737,46,Biz_CRNHCVX,Transport,4,10000-50000,1989
23738,16,Biz_OUCT3JE,Services,8,<10000,2005
23739,31,Biz_EA9M29H,Services,9,50001-200000,2012
23740,32,Biz_DZ86CKW,Retail,3,200001-1M,1990
23741,42,Biz_E6KTNAI,Agriculture,11,<10000,2016
23742,13,Biz_KG6TQCI,Transport,6,10000-50000,2008
23743,13,Biz_FJZBOX3,Other,2,10000-50000,2010
23744,12,Biz_9ZQP5RK,Services,13,10000-50000,1984
23745,26,Biz_HQ2FOA1,Services,9,50001-200000,1983
23746,31,Biz_MSF8WWC,Transport,5,<10000,1998
23747,9,Biz_H581E4U,Manufacturing,7,10000-50000,1993
23748,36,Biz_JRB12EG,Agriculture,12,<10000,1989
23749,6,Biz_1P9F38O,Manufacturing,10,<10000,1993
23750,45,Biz_6GQ78FG,Agriculture,3,10000-50000,1997
23751,8,Biz_AKJZ267,Services,11,50001-200000,1999
23752,41,Biz_4HANGW3,Manufacturing,8,50001-200000,2002
23753,39,Biz_8YV2ZB1,Services,8,<10000,1987
23754,18,Biz_YQDE361,Manufacturing,9,<10000,2013
23755,5,Biz_YXKCY98,Other,3,50001-200000,1997
23756,5,Biz_ZGOHXT9,Hospitality,9,<10000,1995
23757,43,Biz_ELN1HTR,Agriculture,12,<10000,1996
23758,12,Biz_FS3NNMD,Services,8,<10000,2018
23759,8,Biz_A87KYJ7,Manufacturing,8,<10000,1995
23760,7,Biz_2WB8SN9,Transport,12,<10000,2010
23761,6,Biz_OCL7IB8,Retail,9,200001-1M,2007
23762,40,Biz_SLP9K52,Other,11,10000-50000,2007
23763,25,Biz_C0K3LME,Agriculture,5,<10000,2011
23764,27,Biz_E72582P,Retail,12,50001-200000,2004
23765,42,Biz_7Y13RRL,Retail,9,10000-50000,2021
23766,28,Biz_EGE55AC,Transport,8,<10000,2019
23767,26,Biz_XONGIY5,Services,5,<10000,2006
23768,10,Biz_348QVKZ,Hospitality,6,<10000,2018
23769,16,Biz_7EU84KV,Hospitality,10,<10000,1987
23770,20,Biz_8B6WEPL,Retail,7,10000-50000,2023
23771,9,Biz_0RYA2AB,Transport,7,10000-50000,2010
23772,17,Biz_H7TK51T,Manufacturing,10,<10000,1993
23773,27,Biz_1R0NLQZ,Hospitality,6,<10000,1995
23774,3,Biz_DRWR5OH,Agriculture,9,<10000,2021
23775,17,Biz_IO9GLTU,Manufacturing,16,>1M,1987
23776,11,Biz_OU3KKB7,Retail,10,10000-50000,1989
23777,20,Biz_7SVKIQ9,Hospitality,8,<10000,2015
23778,1,Biz_2NSD9AS,Manufacturing,9,10000-50000,1998
23779,18,Biz_S4BSI10,Transport,8,50001-200000,2014
23780,15,Biz_LXU6WY9,Agriculture,11,10000-50000,2003
23781,17,Biz_9E6V4R2,Hospitality,9,50001-200000,1994
23782,30,Biz_LJ8888B,Agriculture,10,10000-50000,1987
23783,34,Biz_BCUCYWV,Services,9,10000-50000,2004
23784,15,Biz_FNJZ152,Hospitality,12,<10000,1995
23785,2,Biz_WJ7P46J,Manufacturing,4,<10000,2000
23786,13,Biz_N4NOXEY,Agriculture,11,50001-200000,1983
23787,29,Biz_F7UFYO4,Retail,10,10000-50000,2019
23788,13,Biz_92YMGI7,Retail,12,<10000,1994
23789,12,Biz_3JEB4IU,Agriculture,8,10000-50000,2019
23790,14,Biz_XC855M3,Retail,14,50001-200000,1998
23791,30,Biz_Y1QKLYS,Other,13,50001-200000,1982
23792,32,Biz_D6N4GDQ,Services,10,<10000,2020
23793,31,Biz_L827SWY,Services,5,<10000,1991
23794,32,Biz_I1ASEUK,Other,8,50001-200000,2014
23795,29,Biz_5FCKDAQ,Agriculture,4,200001-1M,2003
23796,9,Biz_MKTHVQR,Services,10,10000-50000,1992
23797,31,Biz_Q9TAWLH,Hospitality,12,10000-50000,2014
23798,35,Biz_XKG8G7X,Retail,6,50001-200000,2004
23799,11,Biz_ZBRLX11,Manufacturing,6,<10000,2020
23800,31,Biz_UCTITUX,Services,9,<10000,1992
23801,7,Biz_6N8AGKX,Hospitality,13,<10000,2017
23802,41,Biz_CLSC1BM,Agriculture,3,200001-1M,2005
23803,25,Biz_RZNJ4IS,Agriculture,7,200001-1M,1995
23804,30,Biz_63IQC5V,Services,8,50001-200000,1986
23805,3,Biz_IDKWBH9,Manufacturing,9,50001-200000,2018
23806,30,Biz_RV0RK5K,Retail,6,200001-1M,2005
23807,28,Biz_G61YDQ0,Manufacturing,10,10000-50000,2010
23808,36,Biz_E1KNQAC,Agriculture,8,<10000,1985
23809,26,Biz_QB40P5O,Agriculture,7,50001-200000,2021
23810,27,Biz_V4POWE5,Services,10,10000-50000,2014
23811,36,Biz_KK3ZMSG,Transport,6,<10000,1993
23812,13,Biz_REMWW9W,Retail,12,10000-50000,2003
23813,47,Biz_4UONN31,Services,9,10000-50000,2007
23814,38,Biz_YGBY4CW,Other,11,>1M,1987
23815,3,Biz_BK7BP72,Services,11,10000-50000,2019
23816,18,Biz_OTP4GMY,Other,9,<10000,1997
23817,24,Biz_CQ4GIUY,Services,12,10000-50000,2002
23818,26,Biz_QWP70G6,Manufacturing,6,10000-50000,1983
23819,17,Biz_V3V6D6V,Services,11,>1M,2017
23820,32,Biz_P3QBXR9,Agriculture,10,50001-200000,2002
23821,13,Biz_66NC2PG,Hospitality,5,<10000,1992
23822,18,Biz_IN0U59W,Services,8,10000-50000,2000
23823,20,Biz_6Z097NI,Other,9,10000-50000,1986
23824,42,Biz_U618M7Z,Services,7,10000-50000,1998
23825,1,Biz_N2TWS54,Transport,8,10000-50000,1994
23826,4,Biz_P6B3L90,Hospitality,6,<10000,1995
23827,13,Biz_GCO3Y8K,Services,6,50001-200000,1994
23828,11,Biz_F4750Z1,Manufacturing,2,10000-50000,2015
23829,18,Biz_3NEK7ZA,Agriculture,8,200001-1M,2020
23830,13,Biz_DF8DV14,Manufacturing,3,50001-200000,2002
23831,2,Biz_VWD5Y9M,Agriculture,9,10000-50000,1991
23832,5,Biz_IVG0Q74,Retail,10,200001-1M,1995
23833,41,Biz_TJDMCVO,Retail,8,50001-200000,2014
23834,22,Biz_8E1BNDE,Services,4,10000-50000,1983
23835,43,Biz_Z6RTGUM,Retail,13,>1M,2003
23836,31,Biz_K0QTV6Z,Other,6,<10000,1995
23837,47,Biz_4MCTZA8,Other,11,50001-200000,1985
23838,32,Biz_Z0C22J8,Retail,7,<10000,2005
23839,1,Biz_LHS02AX,Retail,8,<10000,2018
23840,31,Biz_E7EX2H9,Hospitality,12,<10000,2011
23841,17,Biz_RHKETO0,Hospitality,9,50001-200000,1981
23842,36,Biz_WYV1C08,Agriculture,4,200001-1M,1980
23843,35,Biz_3C3DKYE,Agriculture,2,10000-50000,2007
23844,9,Biz_IPDYTR2,Services,11,10000-50000,2001
23845,14,Biz_QUJQE69,Services,13,50001-200000,1984
23846,14,Biz_1CFPAUK,Services,5,50001-200000,1999
23847,17,Biz_7CBYVDD,Hospitality,8,<10000,2000
23848,13,Biz_29CVUAW,Manufacturing,5,10000-50000,2011
23849,37,Biz_622SRXY,Transport,6,<10000,1994
23850,10,Biz_4IQPB9L,Transport,6,50001-200000,2010
23851,46,Biz_TA5214F,Hospitality,9,200001-1M,2011
23852,8,Biz_5U4LQFY,Transport,9,50001-200000,1985
23853,7,Biz_11K7N8Z,Services,4,<10000,1987
23854,3,Biz_KQKYNAT,Manufacturing,7,>1M,2000
23855,6,Biz_VQVSD7B,Manufacturing,4,<10000,2020
23856,30,Biz_QU1DB16,Transport,4,10000-50000,1984
23857,25,Biz_D661402,Agriculture,10,50001-200000,2006
23858,18,Biz_RWCT71T,Hospitality,8,50001-200000,2017
23859,18,Biz_8L6SBMX,Services,9,10000-50000,2024
23860,17,Biz_BYNF7LK,Transport,7,<10000,2023
23861,37,Biz_P1Z6KOD,Transport,8,<10000,2005
23862,43,Biz_4W17EY4,Hospitality,9,<10000,2010
23863,20,Biz_P9LS3PU,Services,11,<10000,2017
23864,24,Biz_6Z89C09,Transport,6,10000-50000,2009
23865,31,Biz_BCREKZ0,Other,10,10000-50000,1981
23866,42,Biz_OL507BQ,Manufacturing,11,<10000,2011
23867,17,Biz_LJYJMHP,Services,8,<10000,2008
23868,43,Biz_VUXFRNF,Transport,10,50001-200000,2006
23869,31,Biz_WX68AV5,Transport,12,50001-200000,1999
23870,21,Biz_48LF1XU,Hospitality,9,<10000,1997
23871,17,Biz_4VQK96W,Services,5,10000-50000,2004
23872,25,Biz_45HC7M0,Agriculture,5,10000-50000,1989
23873,17,Biz_XZYU3PL,Hospitality,6,<10000,2006
23874,38,Biz_L1NRXSK,Manufacturing,5,10000-50000,1999
23875,35,Biz_PI9PDUE,Other,4,200001-1M,1989
23876,7,Biz_5P50NZA,Services,7,10000-50000,1986
23877,26,Biz_FX1Y6F6,Transport,7,10000-50000,1981
23878,36,Biz_6F708O8,Transport,5,<10000,2004
23879,18,Biz_0B51RH7,Hospitality,5,10000-50000,1998
23880,38,Biz_PBQ9NLY,Transport,9,<10000,1980
23881,37,Biz_HO04KGA,Other,11,10000-50000,2015
23882,16,Biz_DK76H2L,Services,8,200001-1M,1990
23883,19,Biz_BCC8S7I,Agriculture,8,10000-50000,2009
23884,32,Biz_R317JWO,Agriculture,13,10000-50000,1983
23885,28,Biz_XD127KX,Transport,4,<10000,2021
23886,36,Biz_9X9YHLC,Retail,10,50001-200000,2006
23887,16,Biz_EL5756Y,Services,9,50001-200000,2024
23888,13,Biz_QLMDQLN,Transport,13,<10000,1998
23889,34,Biz_YI203OO,Agriculture,9,<10000,2011
23890,2,Biz_SQCFQ7F,Transport,5,10000-50000,2022
23891,31,Biz_H7ZL6MC,Retail,11,10000-50000,2010
