school_id,subcounty_id,county_id,school_name,level,enrolment
6697,167,26,School_FTIUXF,Secondary,20
6698,111,17,School_AXEIBO,TVET,325
6699,228,33,School_SLTGRX,TVET,1184
6700,56,10,School_GBMMFK,Primary & Secondary,818
6701,170,26,School_TIAMBD,Primary & Secondary,931
6702,37,7,School_UAQJVP,TVET,830
6703,260,41,School_XLPTQN,TVET,1209
6704,282,46,School_ULBQVI,Secondary,977
6705,134,20,School_CQTEQJ,Secondary,659
6706,208,31,School_NDYSWJ,TVET,193
6707,44,8,School_KFOFMD,Secondary,464
6708,169,26,School_USFOGM,Secondary,124
6709,53,10,School_GEWTHQ,Primary,593
6710,215,31,School_PUKUPK,Primary & Secondary,551
6711,122,18,School_TZQDRJ,TVET,529
6712,73,12,School_EYUEFV,TVET,520
6713,31,6,School_LJJFWL,Primary & Secondary,320
6714,208,31,School_SRKUVG,Secondary,431
6715,36,7,School_IXFHDF,Primary,551
6716,38,7,School_NYTDEA,TVET,279
6717,146,22,School_FICYJD,Primary & Secondary,140
6718,245,37,School_LWUUAX,Secondary,434
6719,135,20,School_ZCZOQD,TVET,45
6720,70,12,School_IQIOGQ,TVET,314
6721,206,30,School_WVXJJV,TVET,134
6722,135,20,School_KKFOUG,Secondary,410
6723,108,17,School_CZZNYX,Primary,997
6724,123,18,School_OUTBRT,Secondary,555
6725,246,38,School_INDKKM,Primary,463
6726,153,23,School_JXDPPS,Secondary,343
6727,181,28,School_NFGQAJ,Secondary,610
6728,253,39,School_VOYKBU,TVET,842
6729,208,31,School_JDNMSG,Primary,116
6730,162,25,School_QLZGZF,TVET,658
6731,164,26,School_FQGXZR,Primary & Secondary,382
6732,264,42,School_WFBYHK,TVET,568
6733,130,19,School_RPRYUU,Primary & Secondary,612
6734,201,30,School_YYHZKC,TVET,395
6735,250,38,School_VDWHUY,TVET,751
6736,20,3,School_VXAFGJ,Secondary,257
6737,166,26,School_EZPXFE,Primary,333
6738,110,17,School_ITLGBW,Primary,370
6739,66,11,School_XUTGWU,Primary & Secondary,375
6740,12,3,School_NIUKOI,Primary,1056
6741,263,42,School_NZVTZC,Primary & Secondary,838
6742,207,30,School_CAONQJ,Primary & Secondary,653
6743,169,26,School_MRZERU,Secondary,1035
6744,127,18,School_XWJAAN,TVET,418
6745,113,17,School_WHHSDM,Primary,492
6746,219,32,School_YHBFRV,Secondary,502
6747,13,3,School_EOUGLO,Primary & Secondary,459
6748,139,21,School_YUOCBT,TVET,595
6749,84,13,School_GJPTJP,Primary,710
6750,175,27,School_NBCBXK,Primary & Secondary,372
6751,83,13,School_LMEPUQ,Primary & Secondary,381
6752,135,20,School_RNFAMX,TVET,132
6753,92,14,School_PPELPZ,Secondary,467
6754,90,14,School_OUXHLF,TVET,103
6755,128,18,School_ENOCBM,TVET,509
6756,155,24,School_CYMSHO,TVET,313
6757,282,46,School_AHAMHD,TVET,242
6758,125,18,School_HCWUEJ,Secondary,180
6759,176,27,School_DGSBTR,TVET,615
6760,166,26,School_BUJVAC,Secondary,590
6761,253,39,School_OGUYJV,Secondary,866
6762,215,31,School_GBTLAZ,Secondary,517
6763,178,27,School_XJVHWZ,Secondary,841
6764,47,8,School_FJCTCB,Primary & Secondary,577
6765,129,18,School_JDONSK,Primary,20
6766,223,33,School_OLZMFW,Primary & Secondary,20
6767,233,35,School_UITYZN,TVET,99
6768,66,11,School_INPTRL,TVET,707
6769,262,42,School_MSKESI,Secondary,625
6770,63,11,School_GIHSAM,Secondary,999
6771,114,17,School_SVJQNW,TVET,491
6772,245,37,School_NBUUWM,Secondary,1135
6773,69,11,School_RPUXLZ,Primary,657
6774,19,3,School_NSMXPA,Primary & Secondary,770
6775,236,35,School_QIVEBR,Primary,20
6776,15,3,School_IUXQTR,Primary,309
6777,266,42,School_YVOHLL,Secondary,255
6778,64,11,School_UKZXHL,Primary,126
6779,118,18,School_MUYCEL,TVET,596
6780,240,36,School_QIPVXX,Primary,361
6781,80,13,School_ZAQCER,Primary,605
6782,241,36,School_ANRJSH,Primary,473
6783,13,3,School_WDNYSA,Secondary,39
6784,80,13,School_TSBSGV,Primary & Secondary,594
6785,165,26,School_ARKZZZ,Secondary,478
6786,135,20,School_MTMZLU,Primary & Secondary,311
6787,47,8,School_JRJKGW,Primary,271
6788,192,30,School_WXQMXE,Primary & Secondary,360
6789,210,31,School_KYVDMG,TVET,279
6790,14,3,School_FQCPBI,Primary,226
6791,26,4,School_ZELXRG,Secondary,499
6792,29,5,School_PQVWBU,TVET,200
6793,92,14,School_SZBHEA,TVET,643
6794,233,35,School_AHVVIG,Primary & Secondary,616
6795,111,17,School_OADWRE,Primary & Secondary,901
6796,92,14,School_TCECXW,TVET,793
6797,117,18,School_NXBDDE,Primary,655
6798,243,37,School_GUYRBB,Primary,106
6799,257,40,School_YDTNZD,Primary,886
6800,165,26,School_APLZBI,Primary & Secondary,730
6801,66,11,School_WLAJPX,TVET,128
6802,178,27,School_DCHZRC,Secondary,616
6803,185,29,School_EIHQMV,Secondary,672
6804,108,17,School_TUGIDY,Secondary,685
6805,115,18,School_YXOUDA,TVET,775
6806,268,43,School_LBGMFZ,TVET,606
6807,185,29,School_RCYLGX,Secondary,687
6808,168,26,School_GIXAJI,Secondary,25
6809,142,22,School_NQQTKI,Secondary,1304
6810,72,12,School_QTJLVS,TVET,727
6811,287,47,School_HFSNZY,TVET,20
6812,138,20,School_SGLMHY,TVET,20
6813,126,18,School_DPPNCX,Primary & Secondary,84
6814,42,8,School_RJDQXN,TVET,337
6815,278,45,School_ZIWLQQ,TVET,359
6816,102,16,School_XLTKFI,Secondary,146
6817,58,11,School_ASBACX,TVET,432
6818,71,12,School_KUNKIN,TVET,975
6819,253,39,School_XPWSAK,Secondary,444
6820,132,19,School_UQMIVI,TVET,577
6821,186,29,School_ZNVEIL,Primary,326
6822,189,29,School_QLUUUH,Secondary,646
6823,164,26,School_PBMZXN,Primary,811
6824,140,21,School_BZXHFJ,Secondary,554
6825,229,34,School_PWDFZP,Primary,440
6826,192,30,School_UOIKVN,Primary & Secondary,20
6827,147,22,School_GCVMFU,Primary & Secondary,1004
6828,139,21,School_YWPJBL,Primary & Secondary,402
6829,228,33,School_IENZFY,Primary,374
6830,59,11,School_QBWPNX,Primary,413
6831,136,20,School_CIUITT,TVET,1042
6832,107,16,School_CJHBRC,Secondary,521
6833,142,22,School_RNZMEV,Primary & Secondary,268
6834,180,28,School_TPAJXU,TVET,993
6835,238,36,School_BVFBMR,Primary & Secondary,465
6836,77,13,School_RJHGPM,TVET,861
6837,197,30,School_UOYAAM,Primary & Secondary,970
6838,152,23,School_SGXMVJ,Secondary,752
6839,73,12,School_HFDAIS,Secondary,268
6840,62,11,School_POTSLE,TVET,621
6841,267,43,School_JQAIYW,Primary & Secondary,506
6842,126,18,School_FEWYJD,TVET,377
6843,223,33,School_IDKUJJ,Primary,535
6844,271,43,School_FHYYAS,Secondary,141
6845,75,12,School_SIUEEB,Secondary,683
6846,221,32,School_KVYFOQ,TVET,396
6847,119,18,School_MVZDSW,Primary & Secondary,328
6848,222,32,School_EQERWH,TVET,607
6849,232,34,School_VIJWHY,Secondary,523
6850,91,14,School_LPSBAS,Primary,343
6851,13,3,School_EKRFBU,Secondary,254
6852,128,18,School_OVEBFQ,Secondary,721
6853,125,18,School_DKUQVN,TVET,420
6854,125,18,School_FFRUFU,Primary & Secondary,20
6855,161,25,School_EVDYGB,Secondary,260
6856,123,18,School_TZEIHG,Primary & Secondary,504
6857,254,39,School_PYWOMT,Secondary,287
6858,264,42,School_SDHZDC,Primary & Secondary,949
6859,65,11,School_QOPCMM,TVET,698
6860,41,8,School_JUOSAJ,Secondary,177
6861,94,14,School_BMSZBO,Secondary,86
6862,249,38,School_WWEAMT,TVET,20
6863,221,32,School_XQTNWF,Secondary,823
6864,153,23,School_JIMYOO,Primary,515
6865,34,6,School_PVTLPK,Secondary,573
6866,78,13,School_QNESAO,Primary & Secondary,20
6867,12,3,School_GNIAMX,Primary & Secondary,601
6868,193,30,School_VQXXNU,Primary & Secondary,112
6869,230,34,School_EIKANN,Primary,540
6870,107,16,School_HLXVYW,TVET,212
6871,214,31,School_TKTPLO,Primary,566
6872,174,27,School_FSNDIN,Primary,757
6873,194,30,School_DFMHGH,TVET,270
6874,166,26,School_XNLQUJ,TVET,509
6875,28,5,School_ZRPXRS,Primary & Secondary,230
6876,125,18,School_HUPARM,Primary,576
6877,184,28,School_FELKOU,TVET,628
6878,3,1,School_JPASYS,Primary,387
6879,56,10,School_VWCRWR,Primary,464
6880,87,13,School_BUBJZF,Secondary,20
6881,34,6,School_CWTGHZ,Primary & Secondary,21
6882,20,3,School_XEUPZA,Secondary,736
6883,65,11,School_QOSNOJ,TVET,154
6884,211,31,School_NQMJXK,Primary,625
6885,23,4,School_ANKYIQ,Primary & Secondary,358
6886,95,15,School_XVTPDK,Primary & Secondary,599
6887,231,34,School_TOCIDM,TVET,367
6888,160,25,School_LGCXPK,Primary & Secondary,396
6889,156,24,School_APZZTG,TVET,354
6890,133,19,School_FSHODR,Primary & Secondary,321
6891,220,32,School_JLKCRR,Secondary,20
6892,46,8,School_ERWIXS,TVET,535
6893,17,3,School_IVNLGC,Primary,1036
6894,68,11,School_LDBAAD,Primary & Secondary,426
6895,99,15,School_GZMCZM,Primary,223
6896,28,5,School_JDKWFE,Primary & Secondary,20
6897,88,14,School_IHAZKN,Primary,409
6898,244,37,School_IIXYQE,Primary & Secondary,855
6899,148,23,School_VKLTGT,TVET,316
6900,110,17,School_HHYATW,Primary,571
6901,205,30,School_HGINLU,Primary & Secondary,487
6902,65,11,School_NVGUUR,Secondary,121
6903,231,34,School_ETQWBC,Primary & Secondary,421
6904,121,18,School_TOWHBA,Secondary,20
6905,268,43,School_PHUYIB,TVET,434
6906,199,30,School_IKDIIN,TVET,765
6907,152,23,School_GQBSLH,Primary,603
6908,218,32,School_PZTMTH,Primary,905
6909,262,42,School_EKYYGZ,Secondary,193
6910,120,18,School_UKJMCA,Secondary,1016
6911,80,13,School_OFICFG,TVET,79
6912,275,44,School_MNHJWV,Primary,406
6913,204,30,School_FILOAT,TVET,169
6914,172,26,School_MZVUAM,Primary,1096
6915,175,27,School_LVCJAN,Primary,247
6916,288,47,School_EKKSSP,Primary & Secondary,637
6917,291,47,School_EHGDVG,Secondary,20
6918,52,10,School_JVHPNV,TVET,150
6919,175,27,School_YFKIEA,Primary & Secondary,356
6920,141,22,School_XNQJIY,Primary,840
6921,176,27,School_TVLLSC,TVET,919
6922,39,7,School_ZUNFOE,Primary & Secondary,118
6923,17,3,School_ADEUVY,Primary,133
6924,220,32,School_QDGONU,Primary & Secondary,865
6925,122,18,School_NFDDXE,TVET,528
6926,250,38,School_TMHTYX,Secondary,441
6927,97,15,School_VKPEIF,TVET,881
6928,112,17,School_TUCLGX,Primary & Secondary,583
6929,2,1,School_NARKYQ,Primary,364
6930,43,8,School_UGIXGA,Primary & Secondary,280
6931,30,5,School_XCBHFG,TVET,462
6932,169,26,School_SOZEMU,Primary,881
6933,74,12,School_KTWFXY,Primary & Secondary,72
6934,6,1,School_BCVFGL,Secondary,363
6935,172,26,School_OQTMLQ,Primary & Secondary,721
6936,31,6,School_TUQSWM,Primary,889
6937,276,44,School_QHBKRF,Primary,720
6938,135,20,School_MQCGOD,Secondary,20
6939,37,7,School_VHZMBK,Primary,579
6940,217,31,School_UWOPIY,Secondary,461
6941,127,18,School_CNUJKJ,Primary & Secondary,715
6942,282,46,School_LCLBQU,TVET,811
6943,138,20,School_LOUWDN,TVET,336
6944,262,42,School_LZOPUJ,Primary,154
6945,78,13,School_JUDGCL,TVET,296
6946,184,28,School_PAHHXW,TVET,836
6947,235,35,School_XDLLPY,Secondary,190
6948,156,24,School_LPOMHX,Primary & Secondary,1123
6949,257,40,School_HYZSAG,Primary,537
6950,265,42,School_LUTIOF,Primary,472
6951,170,26,School_UULCYP,TVET,527
6952,35,7,School_OYCROZ,Secondary,20
6953,186,29,School_XWTAFQ,Secondary,568
6954,86,13,School_YKCCZB,Primary & Secondary,386
6955,44,8,School_OLDLQX,TVET,539
6956,69,11,School_LHVHZQ,Secondary,721
6957,235,35,School_NKKQQS,Primary & Secondary,797
6958,224,33,School_AVCHMZ,TVET,470
6959,221,32,School_PGUVJD,TVET,410
6960,274,44,School_YFWXOA,TVET,280
6961,149,23,School_KDFQZN,Primary,1012
6962,245,37,School_CWHNHR,Primary & Secondary,771
6963,57,11,School_YXWWUF,Primary & Secondary,20
6964,69,11,School_GAPFOT,Secondary,982
6965,52,10,School_JIBYEO,Primary,216
6966,234,35,School_ITANMJ,Primary & Secondary,931
6967,281,45,School_BOMFEG,Primary & Secondary,300
6968,292,47,School_RKVAAK,Primary,20
6969,268,43,School_PPESVO,Primary & Secondary,561
6970,44,8,School_EWRDDY,Secondary,912
6971,182,28,School_RTMCGB,Primary,464
6972,29,5,School_NNSHEI,Secondary,674
6973,45,8,School_JFOFEZ,Primary,777
6974,164,26,School_ZKGYIT,Primary,39
6975,14,3,School_LBREFD,Primary,495
6976,68,11,School_VJTCBG,Primary & Secondary,336
6977,250,38,School_PPSTSH,Primary & Secondary,139
6978,170,26,School_JNKHPI,Primary & Secondary,290
6979,180,28,School_DETUUE,Primary & Secondary,808
6980,60,11,School_EUOSFI,Primary & Secondary,1014
6981,138,20,School_SNVBGJ,Primary,627
6982,163,25,School_QWIEWR,TVET,20
6983,98,15,School_UUOAEZ,Primary & Secondary,294
6984,254,39,School_YMJCVO,Primary,549
6985,174,27,School_FPLJPN,TVET,601
6986,31,6,School_VKHRYS,Secondary,47
6987,156,24,School_EUGJXK,Secondary,281
6988,33,6,School_BKCCLV,Primary & Secondary,20
6989,243,37,School_RIMEVD,Secondary,69
6990,139,21,School_CQMKOV,Primary & Secondary,396
6991,69,11,School_ORBYQG,Secondary,683
6992,231,34,School_PRHGEB,Secondary,109
6993,126,18,School_QDSUBD,TVET,625
6994,102,16,School_VHICGV,Secondary,376
6995,193,30,School_PUHIBK,Secondary,546
6996,95,15,School_YZLZMU,Primary & Secondary,595
6997,266,42,School_HYVGHD,Primary,1084
6998,108,17,School_WWXSBP,Secondary,319
6999,280,45,School_IYPAKV,Primary & Secondary,716
7000,131,19,School_YEVVJL,TVET,711
7001,142,22,School_RPJJHD,TVET,392
7002,283,46,School_IHEXYY,Primary & Secondary,783
7003,268,43,School_UDOUYS,Primary,673
7004,245,37,School_YIHCMH,Primary & Secondary,536
7005,195,30,School_MNZTAY,Primary,786
7006,33,6,School_XOEUQT,Primary & Secondary,496
7007,7,2,School_GWICHO,Primary,303
7008,95,15,School_CEPIQL,Secondary,116
7009,9,2,School_MOARBX,Primary & Secondary,366
7010,131,19,School_DCPTBP,TVET,539
7011,79,13,School_HUEJGS,Primary & Secondary,130
7012,144,22,School_VXCURH,Primary,354
7013,271,43,School_EYSQJV,Secondary,404
7014,46,8,School_TRDIBR,Primary,542
7015,1,1,School_PODIUH,Secondary,571
7016,176,27,School_FESZIL,Primary,672
7017,128,18,School_HKCNYM,Primary,1314
7018,62,11,School_YCIHFN,Secondary,788
7019,70,12,School_XDMXNJ,TVET,664
7020,132,19,School_KWBUVT,TVET,492
7021,48,8,School_UFYPMN,Secondary,791
7022,228,33,School_ZISTIX,TVET,358
7023,207,30,School_BZWQIJ,Secondary,729
7024,255,40,School_DAHEPM,Primary,538
7025,15,3,School_XIIWRV,Secondary,520
7026,132,19,School_GNYPOE,Primary & Secondary,1010
7027,190,30,School_RQXLXN,TVET,320
7028,249,38,School_NTKTDJ,Secondary,451
7029,141,22,School_QFGTET,Primary,248
7030,12,3,School_XOFYYH,Secondary,20
7031,143,22,School_JXYVJK,TVET,597
7032,255,40,School_IXHATB,TVET,743
7033,146,22,School_ZLXXYP,Secondary,602
7034,40,7,School_RDIBVJ,TVET,307
7035,258,40,School_SVVQWV,TVET,701
7036,172,26,School_KFYQQA,Primary & Secondary,38
7037,262,42,School_TSPTER,Primary & Secondary,701
7038,70,12,School_JOMTIG,Primary & Secondary,293
7039,288,47,School_ORUMSX,Secondary,505
7040,79,13,School_QKGQNA,Primary,619
7041,124,18,School_ATMMPY,Primary,263
7042,117,18,School_EPSFHK,Primary & Secondary,145
7043,170,26,School_XKMYHC,Secondary,220
7044,162,25,School_ELMYZO,Primary,213
7045,173,27,School_PTOBYH,Primary,508
7046,32,6,School_YEJEKS,Primary,1182
7047,58,11,School_BIGWBM,Secondary,982
7048,48,8,School_EQCXRB,TVET,292
7049,189,29,School_LPGCNI,Primary & Secondary,20
7050,47,8,School_GQNYZD,Primary & Secondary,512
7051,117,18,School_LBSWOF,TVET,922
7052,99,15,School_IGQZXF,Primary,885
7053,133,19,School_WPMCPY,Primary & Secondary,480
7054,254,39,School_TJXCJE,Primary & Secondary,541
7055,130,19,School_MEIGQW,TVET,838
7056,15,3,School_TQLILJ,Secondary,20
7057,30,5,School_PXMLDL,Primary & Secondary,398
7058,80,13,School_EADSZA,Primary & Secondary,899
7059,214,31,School_UCGFRH,Primary,1144
7060,72,12,School_TKPEBT,Primary,1020
7061,240,36,School_HXDOKF,Secondary,475
7062,53,10,School_UXDLPS,Primary,868
7063,8,2,School_VDNCVY,TVET,573
7064,1,1,School_CUDBZB,Primary & Secondary,20
7065,282,46,School_FYZAQA,Primary,439
7066,22,4,School_FXLPVX,Primary,1054
7067,252,39,School_AOUSWS,Primary,445
7068,185,29,School_GFZDWI,Primary,928
7069,240,36,School_MEQLCW,Secondary,714
7070,228,33,School_OWUWAJ,Primary & Secondary,20
7071,137,20,School_HVVFDO,Secondary,26
7072,273,44,School_IULWWO,TVET,1288
7073,136,20,School_VSKPJG,TVET,295
7074,144,22,School_FTOOPH,Primary,494
7075,100,16,School_IOTHWG,Primary,819
7076,4,1,School_KDGEKN,Secondary,189
7077,76,13,School_ZCLVMP,Primary,536
7078,253,39,School_ABXKJH,Secondary,20
7079,121,18,School_JEXGWO,Secondary,751
7080,221,32,School_FJEGZW,Secondary,722
7081,63,11,School_MNPJIC,Secondary,146
7082,50,9,School_CKCYPF,Secondary,528
7083,171,26,School_TFKCRX,Secondary,195
7084,27,5,School_DQDYMT,Primary & Secondary,20
7085,245,37,School_DXGVLS,Primary & Secondary,674
7086,76,13,School_MCRCLK,TVET,700
7087,1,1,School_HZBMLX,Primary & Secondary,810
7088,2,1,School_TOJFGA,TVET,578
7089,63,11,School_ZTUBIS,TVET,761
7090,195,30,School_IESBHT,Secondary,20
7091,247,38,School_UVAVVY,Secondary,485
7092,283,46,School_QMRCSD,Primary,424
7093,156,24,School_QYVTYF,TVET,526
7094,191,30,School_MGFITA,Secondary,285
7095,54,10,School_SSJIHS,Primary,541
7096,144,22,School_ATZHHQ,Secondary,233
7097,69,11,School_KVVOFH,Primary & Secondary,658
7098,100,16,School_HBIIMT,Primary,478
7099,103,16,School_CWPNQG,Secondary,226
7100,213,31,School_HUFXAD,Secondary,20
7101,76,13,School_DECEEH,Secondary,298
7102,108,17,School_HUXJFU,Secondary,703
7103,48,8,School_JMPYUO,Secondary,878
7104,278,45,School_TGSFHZ,TVET,255
7105,118,18,School_WKYNTR,Secondary,881
7106,67,11,School_HSJDEK,Primary & Secondary,531
7107,83,13,School_WHAXMS,TVET,739
7108,222,32,School_QHILWU,Primary,932
7109,214,31,School_KVGOWG,TVET,956
7110,273,44,School_LWBPJJ,Primary,381
7111,145,22,School_ILBXZA,Primary,20
7112,100,16,School_CXIGLP,TVET,685
7113,224,33,School_EDNUXB,Secondary,556
7114,233,35,School_CQSURV,TVET,226
7115,164,26,School_QWBHVK,TVET,594
7116,152,23,School_DBFLHZ,Primary,221
7117,103,16,School_JTYSGG,Primary,809
7118,273,44,School_BVFPBY,Primary & Secondary,20
7119,265,42,School_ZXUHFD,TVET,809
7120,142,22,School_ZPJQRE,TVET,340
7121,224,33,School_UCQJHX,Primary & Secondary,475
7122,49,9,School_VFRJCZ,TVET,20
7123,119,18,School_MEYZBY,TVET,838
7124,4,1,School_UUIOUL,Primary & Secondary,683
7125,261,41,School_URIHIK,TVET,276
7126,165,26,School_YHOTMJ,Secondary,691
7127,268,43,School_GDXYBJ,Secondary,433
7128,20,3,School_KXXIDT,Secondary,767
7129,159,24,School_UWNXOP,Primary,241
7130,6,1,School_CEDRUV,Secondary,194
7131,22,4,School_VVLACX,Primary & Secondary,750
7132,190,30,School_WTHXQK,Primary & Secondary,45
7133,249,38,School_IRCWAS,TVET,776
7134,57,11,School_LBZTPS,Secondary,240
7135,17,3,School_ZBNZZX,Primary & Secondary,325
7136,37,7,School_BDNYNK,TVET,309
7137,71,12,School_UFTRGG,Primary,745
7138,290,47,School_TSRYJA,Secondary,578
7139,123,18,School_JYKKDZ,TVET,674
7140,126,18,School_WUXLYH,TVET,370
7141,246,38,School_KSYUWP,Secondary,348
7142,81,13,School_PPCCJH,TVET,929
7143,278,45,School_MXPUVU,Primary & Secondary,325
7144,250,38,School_BYKVOR,Secondary,333
7145,4,1,School_JUAXGT,Primary,429
7146,147,22,School_EZKHLU,TVET,825
7147,2,1,School_DTZGVM,Primary & Secondary,297
7148,207,30,School_REMEOP,Secondary,813
7149,264,42,School_RGDHIZ,Secondary,387
7150,41,8,School_RPQABK,Primary & Secondary,1204
7151,192,30,School_SFUKAW,Primary & Secondary,851
7152,232,34,School_VWXMGI,Primary & Secondary,20
7153,271,43,School_FGRXGZ,TVET,363
7154,88,14,School_OMJJWN,Secondary,747
7155,94,14,School_CHSNWZ,Secondary,687
7156,13,3,School_BHJTJJ,TVET,201
7157,240,36,School_NJSIMQ,Secondary,20
7158,142,22,School_UVVVVZ,TVET,1060
7159,7,2,School_UAQQOT,TVET,193
7160,264,42,School_UXGMDY,Secondary,798
7161,159,24,School_MHGMUO,TVET,757
7162,18,3,School_BEPOOL,Secondary,20
7163,35,7,School_PURXQB,TVET,634
7164,266,42,School_JIMNAM,Primary,684
7165,226,33,School_GONPRJ,Secondary,1042
7166,67,11,School_SKPMER,Primary & Secondary,20
7167,2,1,School_WOMJFU,TVET,262
7168,224,33,School_TXWEUA,Secondary,468
7169,196,30,School_MXGNUI,Primary,694
7170,23,4,School_KVAZLC,Primary & Secondary,377
7171,224,33,School_QGWRFS,Primary & Secondary,680
7172,163,25,School_STBWAV,Primary,528
7173,96,15,School_DUASYV,Primary,307
7174,264,42,School_FTSGGM,Secondary,489
7175,116,18,School_WGJBSQ,TVET,664
7176,171,26,School_MTVDCD,Primary & Secondary,648
7177,268,43,School_CGGPVO,Primary,563
7178,263,42,School_JSOINC,Primary,20
7179,270,43,School_LDANYB,Secondary,207
7180,194,30,School_FGMTAX,Secondary,519
7181,109,17,School_FSKSWI,Secondary,249
7182,140,21,School_GUTTHV,Primary & Secondary,20
7183,248,38,School_MJORLM,Primary,567
7184,85,13,School_YSOJSG,Primary & Secondary,1103
7185,29,5,School_UOVQQW,Primary & Secondary,519
7186,85,13,School_KZOCSA,Secondary,511
7187,123,18,School_KRBJTU,TVET,789
7188,172,26,School_BFFSCK,Primary & Secondary,419
7189,286,46,School_VNVEOW,TVET,568
7190,133,19,School_YGNZOT,Primary & Secondary,378
7191,218,32,School_EFKPSM,TVET,1100
7192,29,5,School_IRQFBF,Primary,997
7193,82,13,School_VLGQPS,Primary & Secondary,1184
7194,152,23,School_LYAQOS,Primary & Secondary,525
7195,131,19,School_VCUDSQ,TVET,33
7196,229,34,School_ATKIRV,Secondary,20
7197,179,27,School_GMVJJM,Primary & Secondary,458
7198,91,14,School_HFCDVY,Primary,284
7199,63,11,School_ZFDYJI,Secondary,508
7200,28,5,School_TFRRAI,Primary,437
7201,180,28,School_OONEOC,Primary & Secondary,661
7202,116,18,School_GYGPWU,Primary & Secondary,520
7203,50,9,School_PMRZTJ,TVET,993
7204,69,11,School_XEWJED,TVET,572
7205,253,39,School_EPBSNP,Primary,928
7206,232,34,School_UDBWNT,Primary,438
7207,91,14,School_VFDEZI,Primary & Secondary,1281
7208,283,46,School_TAVDCT,Primary,448
7209,167,26,School_PPKPRI,Primary & Secondary,423
7210,240,36,School_WFXUUO,Primary,494
7211,261,41,School_FLKNIH,TVET,67
7212,53,10,School_GZSTTP,Secondary,519
7213,163,25,School_FZARQK,TVET,484
7214,277,45,School_DQNWYL,Secondary,936
7215,217,31,School_XSNSFA,Primary,424
7216,91,14,School_YIQZSO,Primary,20
7217,160,25,School_FBAGUX,Primary,217
7218,271,43,School_QKTOWX,Primary & Secondary,1099
7219,279,45,School_ABDLLC,Primary & Secondary,132
7220,285,46,School_OFAXZB,Primary & Secondary,310
7221,270,43,School_LDVIOB,Primary & Secondary,247
7222,105,16,School_GPLSXE,Secondary,434
7223,229,34,School_CCDPDY,Primary,280
7224,192,30,School_GEAZHL,TVET,699
7225,38,7,School_UEOAMG,TVET,62
7226,44,8,School_BITLQV,Primary,110
7227,292,47,School_AXELEO,TVET,491
7228,32,6,School_SPJONF,TVET,804
7229,135,20,School_JZYCSK,Secondary,722
7230,74,12,School_MDUKIE,TVET,264
7231,233,35,School_WLIBSX,Primary,803
7232,239,36,School_JVGWRL,Secondary,496
7233,136,20,School_GYWRWI,Primary,153
7234,126,18,School_KUABNK,TVET,778
7235,242,36,School_QPUAIG,TVET,397
7236,285,46,School_SMWEGL,Primary & Secondary,910
7237,74,12,School_ZZWWNC,TVET,512
7238,160,25,School_ZWMKPL,Secondary,28
7239,49,9,School_HRDUBZ,Primary & Secondary,259
7240,176,27,School_WFXXHO,Primary,110
7241,91,14,School_PJZETL,TVET,1059
7242,170,26,School_YZWVFD,Primary & Secondary,489
7243,250,38,School_NYLQUF,Primary & Secondary,197
7244,162,25,School_FPWEDQ,Secondary,735
7245,13,3,School_MJUYIE,Secondary,886
7246,119,18,School_ELUVHC,Primary & Secondary,194
7247,279,45,School_BSCLGQ,TVET,20
7248,255,40,School_JKDAYM,Primary,392
7249,244,37,School_XDLEZU,TVET,464
7250,145,22,School_ENGIHA,Secondary,394
7251,200,30,School_EMQIKO,Primary & Secondary,636
7252,167,26,School_WVYDSN,Primary,186
7253,41,8,School_UFXYTN,Primary & Secondary,346
7254,182,28,School_XMSIWN,TVET,137
7255,186,29,School_XUNHRY,Primary & Secondary,36
7256,44,8,School_EEYYTV,TVET,796
7257,61,11,School_ITVSTS,Secondary,517
7258,233,35,School_HNVQNI,TVET,37
7259,273,44,School_WQPLFL,Secondary,312
7260,181,28,School_TTNTFI,Primary,755
7261,121,18,School_RFFIIO,TVET,30
7262,287,47,School_OMSKVY,TVET,316
7263,269,43,School_CYADDZ,Primary,951
7264,19,3,School_FJHDIF,Primary,978
7265,32,6,School_EOMEVS,TVET,454
7266,237,35,School_REISWT,Primary & Secondary,985
7267,278,45,School_EEWEXG,TVET,1278
7268,42,8,School_QDPIZF,Secondary,708
7269,58,11,School_OHCTTO,Primary,480
7270,8,2,School_EMCOTD,Primary & Secondary,395
7271,263,42,School_MUGJNK,Secondary,336
7272,207,30,School_WGSSBU,Secondary,456
7273,103,16,School_RVOMAT,Primary,640
7274,143,22,School_BOOXXN,Secondary,228
7275,142,22,School_NLKOGI,Primary,928
7276,36,7,School_OXQGIP,TVET,280
7277,178,27,School_HWNHVC,Secondary,223
7278,1,1,School_MTDYWM,TVET,275
7279,49,9,School_FQPJTO,Primary,605
7280,68,11,School_LVBLMO,Primary & Secondary,20
7281,189,29,School_JDZBGL,Secondary,20
7282,211,31,School_HCNLQH,Primary,1049
7283,101,16,School_XSZASN,TVET,499
7284,17,3,School_GWUAKI,Primary,605
7285,282,46,School_HXTBEH,Secondary,551
7286,161,25,School_GXTHUL,Primary,791
7287,47,8,School_DPUNDQ,Primary & Secondary,440
7288,226,33,School_OUYFOO,Secondary,479
7289,236,35,School_STHIOI,Primary,697
7290,107,16,School_DBLBWY,Primary & Secondary,251
